bstart,bend,receptor,protein,site,library,experiment,pdb,gpf,dpf,program,align,res,md,alt,cx,cy,cz,sx,sy,sz,flex,status
273728,273878,x3ZSO_B_IN_FBPb_rig.pdbqt,IN,FBPb,VM,101,3ZSO,none,none,FV,sampl4ref.pdb,1,none,B,17.5343,-15.9413,-10.7987,22,20,20,x3ZSO_B_IN_FBPb_flx.pdbqt,W
273879,274029,x3ZSO_B_IN_LEDGFa_rig.pdbqt,IN,LEDGFa,VM,101,3ZSO,none,none,FV,sampl4ref.pdb,1,none,B,11.6993,-44.7675,-0.6935,20,20,20,x3ZSO_B_IN_LEDGFa_flx.pdbqt,W
274030,274180,x3ZSO_B_IN_LEDGFb_rig.pdbqt,IN,LEDGFb,VM,101,3ZSO,none,none,FV,sampl4ref.pdb,1,none,B,32.9069,-32.4825,-11.9017,20,20,20,x3ZSO_B_IN_LEDGFb_flx.pdbqt,W
274181,274331,x3ZSO_B_IN_Y3a_rig.pdbqt,IN,Y3a,VM,101,3ZSO,none,none,FV,sampl4ref.pdb,1,none,B,10.6038,-26.9227,-22.271,24,20,20,x3ZSO_B_IN_Y3a_flx.pdbqt,W
274332,274482,x3ZSO_B_IN_Y3b_rig.pdbqt,IN,Y3b,VM,101,3ZSO,none,none,FV,sampl4ref.pdb,1,none,B,17.9857,-22.8628,-9.6307,24,20,20,x3ZSO_B_IN_Y3b_flx.pdbqt,W
274483,274633,x3ZSW_B_IN_FBPa_rig.pdbqt,IN,FBPa,VM,101,3ZSW,none,none,FV,sampl4ref.pdb,1,none,B,4.974,-23.0841,-1.8364,22,20,20,x3ZSW_B_IN_FBPa_flx.pdbqt,W
274634,274784,x3ZSW_B_IN_FBPb_rig.pdbqt,IN,FBPb,VM,101,3ZSW,none,none,FV,sampl4ref.pdb,1,none,B,17.5343,-15.9413,-10.7987,22,20,20,x3ZSW_B_IN_FBPb_flx.pdbqt,W
274785,274935,x3ZSW_B_IN_LEDGFa_rig.pdbqt,IN,LEDGFa,VM,101,3ZSW,none,none,FV,sampl4ref.pdb,1,none,B,11.6993,-44.7675,-0.6935,20,20,20,x3ZSW_B_IN_LEDGFa_flx.pdbqt,W
274936,275086,x3ZSW_B_IN_LEDGFb_rig.pdbqt,IN,LEDGFb,VM,101,3ZSW,none,none,FV,sampl4ref.pdb,1,none,B,32.9069,-32.4825,-11.9017,20,20,20,x3ZSW_B_IN_LEDGFb_flx.pdbqt,W
275087,275237,x3ZSW_B_IN_Y3a_rig.pdbqt,IN,Y3a,VM,101,3ZSW,none,none,FV,sampl4ref.pdb,1,none,B,10.6038,-26.9227,-22.271,24,20,20,x3ZSW_B_IN_Y3a_flx.pdbqt,W
275238,275388,x3ZSW_B_IN_Y3b_rig.pdbqt,IN,Y3b,VM,101,3ZSW,none,none,FV,sampl4ref.pdb,1,none,B,17.9857,-22.8628,-9.6307,24,20,20,x3ZSW_B_IN_Y3b_flx.pdbqt,W
275389,275539,x3ZT1_A_IN_FBPa_rig.pdbqt,IN,FBPa,VM,101,3ZT1,none,none,FV,sampl4ref.pdb,1,none,A,4.974,-23.0841,-1.8364,22,20,20,x3ZT1_A_IN_FBPa_flx.pdbqt,W
275540,275690,x3ZT1_A_IN_FBPb_rig.pdbqt,IN,FBPb,VM,101,3ZT1,none,none,FV,sampl4ref.pdb,1,none,A,17.5343,-15.9413,-10.7987,22,20,20,x3ZT1_A_IN_FBPb_flx.pdbqt,W
275691,275841,x3ZT1_A_IN_LEDGFa_rig.pdbqt,IN,LEDGFa,VM,101,3ZT1,none,none,FV,sampl4ref.pdb,1,none,A,11.6993,-44.7675,-0.6935,20,20,20,x3ZT1_A_IN_LEDGFa_flx.pdbqt,W
275842,275992,x3ZT1_A_IN_LEDGFb_rig.pdbqt,IN,LEDGFb,VM,101,3ZT1,none,none,FV,sampl4ref.pdb,1,none,A,32.9069,-32.4825,-11.9017,20,20,20,x3ZT1_A_IN_LEDGFb_flx.pdbqt,W
275993,276143,x3ZT1_A_IN_Y3a_rig.pdbqt,IN,Y3a,VM,101,3ZT1,none,none,FV,sampl4ref.pdb,1,none,A,10.6038,-26.9227,-22.271,24,20,20,x3ZT1_A_IN_Y3a_flx.pdbqt,W
276144,276294,x3ZT1_A_IN_Y3b_rig.pdbqt,IN,Y3b,VM,101,3ZT1,none,none,FV,sampl4ref.pdb,1,none,A,17.9857,-22.8628,-9.6307,24,20,20,x3ZT1_A_IN_Y3b_flx.pdbqt,W
276295,276445,x3ZT2_A_IN_FBPa_rig.pdbqt,IN,FBPa,VM,101,3ZT2,none,none,FV,sampl4ref.pdb,1,none,A,4.974,-23.0841,-1.8364,22,20,20,x3ZT2_A_IN_FBPa_flx.pdbqt,W
276446,276596,x3ZT2_A_IN_FBPb_rig.pdbqt,IN,FBPb,VM,101,3ZT2,none,none,FV,sampl4ref.pdb,1,none,A,17.5343,-15.9413,-10.7987,22,20,20,x3ZT2_A_IN_FBPb_flx.pdbqt,W
276597,276747,x3ZT2_A_IN_LEDGFa_rig.pdbqt,IN,LEDGFa,VM,101,3ZT2,none,none,FV,sampl4ref.pdb,1,none,A,11.6993,-44.7675,-0.6935,20,20,20,x3ZT2_A_IN_LEDGFa_flx.pdbqt,W
276748,276898,x3ZT2_A_IN_LEDGFb_rig.pdbqt,IN,LEDGFb,VM,101,3ZT2,none,none,FV,sampl4ref.pdb,1,none,A,32.9069,-32.4825,-11.9017,20,20,20,x3ZT2_A_IN_LEDGFb_flx.pdbqt,W
276899,277049,x3ZT2_A_IN_Y3a_rig.pdbqt,IN,Y3a,VM,101,3ZT2,none,none,FV,sampl4ref.pdb,1,none,A,10.6038,-26.9227,-22.271,24,20,20,x3ZT2_A_IN_Y3a_flx.pdbqt,W
277050,277200,x3ZT2_A_IN_Y3b_rig.pdbqt,IN,Y3b,VM,101,3ZT2,none,none,FV,sampl4ref.pdb,1,none,A,17.9857,-22.8628,-9.6307,24,20,20,x3ZT2_A_IN_Y3b_flx.pdbqt,W
277201,277351,x3ZT3_A_IN_FBPa_rig.pdbqt,IN,FBPa,VM,101,3ZT3,none,none,FV,sampl4ref.pdb,1,none,A,4.974,-23.0841,-1.8364,22,20,20,x3ZT3_A_IN_FBPa_flx.pdbqt,W
277352,277502,x3ZT3_A_IN_FBPb_rig.pdbqt,IN,FBPb,VM,101,3ZT3,none,none,FV,sampl4ref.pdb,1,none,A,17.5343,-15.9413,-10.7987,22,20,20,x3ZT3_A_IN_FBPb_flx.pdbqt,W
277503,277653,x3ZT3_A_IN_LEDGFa_rig.pdbqt,IN,LEDGFa,VM,101,3ZT3,none,none,FV,sampl4ref.pdb,1,none,A,11.6993,-44.7675,-0.6935,20,20,20,x3ZT3_A_IN_LEDGFa_flx.pdbqt,W
277654,277804,x3ZT3_A_IN_LEDGFb_rig.pdbqt,IN,LEDGFb,VM,101,3ZT3,none,none,FV,sampl4ref.pdb,1,none,A,32.9069,-32.4825,-11.9017,20,20,20,x3ZT3_A_IN_LEDGFb_flx.pdbqt,W
277805,277955,x3ZT3_A_IN_Y3a_rig.pdbqt,IN,Y3a,VM,101,3ZT3,none,none,FV,sampl4ref.pdb,1,none,A,10.6038,-26.9227,-22.271,24,20,20,x3ZT3_A_IN_Y3a_flx.pdbqt,W
277956,278106,x3ZT3_A_IN_Y3b_rig.pdbqt,IN,Y3b,VM,101,3ZT3,none,none,FV,sampl4ref.pdb,1,none,A,17.9857,-22.8628,-9.6307,24,20,20,x3ZT3_A_IN_Y3b_flx.pdbqt,W
278107,278257,x3ZT4_B_IN_FBPa_rig.pdbqt,IN,FBPa,VM,101,3ZT4,none,none,FV,sampl4ref.pdb,1,none,B,4.974,-23.0841,-1.8364,22,20,20,x3ZT4_B_IN_FBPa_flx.pdbqt,W
278258,278408,x3ZT4_B_IN_FBPb_rig.pdbqt,IN,FBPb,VM,101,3ZT4,none,none,FV,sampl4ref.pdb,1,none,B,17.5343,-15.9413,-10.7987,22,20,20,x3ZT4_B_IN_FBPb_flx.pdbqt,W
278409,278559,x3ZT4_B_IN_LEDGFa_rig.pdbqt,IN,LEDGFa,VM,101,3ZT4,none,none,FV,sampl4ref.pdb,1,none,B,11.6993,-44.7675,-0.6935,20,20,20,x3ZT4_B_IN_LEDGFa_flx.pdbqt,W
278560,278710,x3ZT4_B_IN_LEDGFb_rig.pdbqt,IN,LEDGFb,VM,101,3ZT4,none,none,FV,sampl4ref.pdb,1,none,B,32.9069,-32.4825,-11.9017,20,20,20,x3ZT4_B_IN_LEDGFb_flx.pdbqt,W
278711,278861,x3ZT4_B_IN_Y3a_rig.pdbqt,IN,Y3a,VM,101,3ZT4,none,none,FV,sampl4ref.pdb,1,none,B,10.6038,-26.9227,-22.271,24,20,20,x3ZT4_B_IN_Y3a_flx.pdbqt,W
278862,279012,x3ZT4_B_IN_Y3b_rig.pdbqt,IN,Y3b,VM,101,3ZT4,none,none,FV,sampl4ref.pdb,1,none,B,17.9857,-22.8628,-9.6307,24,20,20,x3ZT4_B_IN_Y3b_flx.pdbqt,W
279013,279163,x4AHR_A_IN_FBPa_rig.pdbqt,IN,FBPa,VM,101,4AHR,none,none,FV,sampl4ref.pdb,1,none,A,4.974,-23.0841,-1.8364,22,20,20,x4AHR_A_IN_FBPa_flx.pdbqt,W
279164,279314,x4AHR_A_IN_FBPb_rig.pdbqt,IN,FBPb,VM,101,4AHR,none,none,FV,sampl4ref.pdb,1,none,A,17.5343,-15.9413,-10.7987,22,20,20,x4AHR_A_IN_FBPb_flx.pdbqt,W
279315,279465,x4AHR_A_IN_LEDGFa_rig.pdbqt,IN,LEDGFa,VM,101,4AHR,none,none,FV,sampl4ref.pdb,1,none,A,11.6993,-44.7675,-0.6935,20,20,20,x4AHR_A_IN_LEDGFa_flx.pdbqt,W
279466,279616,x4AHR_A_IN_LEDGFb_rig.pdbqt,IN,LEDGFb,VM,101,4AHR,none,none,FV,sampl4ref.pdb,1,none,A,32.9069,-32.4825,-11.9017,20,20,20,x4AHR_A_IN_LEDGFb_flx.pdbqt,W
279617,279767,x4AHR_A_IN_Y3a_rig.pdbqt,IN,Y3a,VM,101,4AHR,none,none,FV,sampl4ref.pdb,1,none,A,10.6038,-26.9227,-22.271,24,20,20,x4AHR_A_IN_Y3a_flx.pdbqt,W
279768,279918,x4AHR_A_IN_Y3b_rig.pdbqt,IN,Y3b,VM,101,4AHR,none,none,FV,sampl4ref.pdb,1,none,A,17.9857,-22.8628,-9.6307,24,20,20,x4AHR_A_IN_Y3b_flx.pdbqt,W
279919,279926,x3AO1_IN_FBPa_rig.pdbqt,IN,FBPa,MB,102,3AO1,none,none,FV,sampl4ref.pdb,1,none,none,4.974,-23.0841,-1.8364,22,20,20,x3AO1_IN_FBPa_flx.pdbqt,W
279927,279934,x3AO1_IN_FBPb_rig.pdbqt,IN,FBPb,MB,102,3AO1,none,none,FV,sampl4ref.pdb,1,none,none,17.5343,-15.9413,-10.7987,22,20,20,x3AO1_IN_FBPb_flx.pdbqt,W
279935,279942,x3AO1_IN_LEDGFa_rig.pdbqt,IN,LEDGFa,MB,102,3AO1,none,none,FV,sampl4ref.pdb,1,none,none,11.6993,-44.7675,-0.6935,20,20,20,x3AO1_IN_LEDGFa_flx.pdbqt,W
279943,279950,x3AO1_IN_LEDGFb_rig.pdbqt,IN,LEDGFb,MB,102,3AO1,none,none,FV,sampl4ref.pdb,1,none,none,32.9069,-32.4825,-11.9017,20,20,20,x3AO1_IN_LEDGFb_flx.pdbqt,W
279951,279958,x3AO2_IN_FBPa_rig.pdbqt,IN,FBPa,MB,102,3AO2,none,none,FV,sampl4ref.pdb,1,none,none,4.974,-23.0841,-1.8364,22,20,20,x3AO2_IN_FBPa_flx.pdbqt,W
279959,279966,x3AO2_IN_FBPb_rig.pdbqt,IN,FBPb,MB,102,3AO2,none,none,FV,sampl4ref.pdb,1,none,none,17.5343,-15.9413,-10.7987,22,20,20,x3AO2_IN_FBPb_flx.pdbqt,W
279967,279974,x3AO2_IN_LEDGFa_rig.pdbqt,IN,LEDGFa,MB,102,3AO2,none,none,FV,sampl4ref.pdb,1,none,none,11.6993,-44.7675,-0.6935,20,20,20,x3AO2_IN_LEDGFa_flx.pdbqt,W
279975,279982,x3AO2_IN_LEDGFb_rig.pdbqt,IN,LEDGFb,MB,102,3AO2,none,none,FV,sampl4ref.pdb,1,none,none,32.9069,-32.4825,-11.9017,20,20,20,x3AO2_IN_LEDGFb_flx.pdbqt,W
279983,279990,x3NF6_A_IN_FBPa_rig.pdbqt,IN,FBPa,MB,102,3NF6,none,none,FV,sampl4ref.pdb,1,none,A,4.974,-23.0841,-1.8364,22,20,20,x3NF6_A_IN_FBPa_flx.pdbqt,W
279991,279998,x3NF6_A_IN_FBPb_rig.pdbqt,IN,FBPb,MB,102,3NF6,none,none,FV,sampl4ref.pdb,1,none,A,17.5343,-15.9413,-10.7987,22,20,20,x3NF6_A_IN_FBPb_flx.pdbqt,W
279999,280006,x3NF6_A_IN_LEDGFa_rig.pdbqt,IN,LEDGFa,MB,102,3NF6,none,none,FV,sampl4ref.pdb,1,none,A,11.6993,-44.7675,-0.6935,20,20,20,x3NF6_A_IN_LEDGFa_flx.pdbqt,W
280007,280014,x3NF6_A_IN_LEDGFb_rig.pdbqt,IN,LEDGFb,MB,102,3NF6,none,none,FV,sampl4ref.pdb,1,none,A,32.9069,-32.4825,-11.9017,20,20,20,x3NF6_A_IN_LEDGFb_flx.pdbqt,W
280015,280022,x3NF6_A_IN_Y3a_rig.pdbqt,IN,Y3a,MB,102,3NF6,none,none,FV,sampl4ref.pdb,1,none,A,10.6038,-26.9227,-22.271,24,20,20,x3NF6_A_IN_Y3a_flx.pdbqt,W
280023,280030,x3NF6_A_IN_Y3b_rig.pdbqt,IN,Y3b,MB,102,3NF6,none,none,FV,sampl4ref.pdb,1,none,A,17.9857,-22.8628,-9.6307,24,20,20,x3NF6_A_IN_Y3b_flx.pdbqt,W
280031,280038,x3NF6_B_IN_FBPa_rig.pdbqt,IN,FBPa,MB,102,3NF6,none,none,FV,sampl4ref.pdb,1,none,B,4.974,-23.0841,-1.8364,22,20,20,x3NF6_B_IN_FBPa_flx.pdbqt,W
280039,280046,x3NF6_B_IN_FBPb_rig.pdbqt,IN,FBPb,MB,102,3NF6,none,none,FV,sampl4ref.pdb,1,none,B,17.5343,-15.9413,-10.7987,22,20,20,x3NF6_B_IN_FBPb_flx.pdbqt,W
280047,280054,x3NF6_B_IN_LEDGFa_rig.pdbqt,IN,LEDGFa,MB,102,3NF6,none,none,FV,sampl4ref.pdb,1,none,B,11.6993,-44.7675,-0.6935,20,20,20,x3NF6_B_IN_LEDGFa_flx.pdbqt,W
280055,280062,x3NF6_B_IN_LEDGFb_rig.pdbqt,IN,LEDGFb,MB,102,3NF6,none,none,FV,sampl4ref.pdb,1,none,B,32.9069,-32.4825,-11.9017,20,20,20,x3NF6_B_IN_LEDGFb_flx.pdbqt,W
280063,280070,x3NF6_B_IN_Y3a_rig.pdbqt,IN,Y3a,MB,102,3NF6,none,none,FV,sampl4ref.pdb,1,none,B,10.6038,-26.9227,-22.271,24,20,20,x3NF6_B_IN_Y3a_flx.pdbqt,W
280071,280078,x3NF6_B_IN_Y3b_rig.pdbqt,IN,Y3b,MB,102,3NF6,none,none,FV,sampl4ref.pdb,1,none,B,17.9857,-22.8628,-9.6307,24,20,20,x3NF6_B_IN_Y3b_flx.pdbqt,W
280079,280086,x3NF7_A_IN_FBPa_rig.pdbqt,IN,FBPa,MB,102,3NF7,none,none,FV,sampl4ref.pdb,1,none,A,4.974,-23.0841,-1.8364,22,20,20,x3NF7_A_IN_FBPa_flx.pdbqt,W
280087,280094,x3NF7_A_IN_FBPb_rig.pdbqt,IN,FBPb,MB,102,3NF7,none,none,FV,sampl4ref.pdb,1,none,A,17.5343,-15.9413,-10.7987,22,20,20,x3NF7_A_IN_FBPb_flx.pdbqt,W
280095,280102,x3NF7_A_IN_LEDGFa_rig.pdbqt,IN,LEDGFa,MB,102,3NF7,none,none,FV,sampl4ref.pdb,1,none,A,11.6993,-44.7675,-0.6935,20,20,20,x3NF7_A_IN_LEDGFa_flx.pdbqt,W
280103,280110,x3NF7_A_IN_LEDGFb_rig.pdbqt,IN,LEDGFb,MB,102,3NF7,none,none,FV,sampl4ref.pdb,1,none,A,32.9069,-32.4825,-11.9017,20,20,20,x3NF7_A_IN_LEDGFb_flx.pdbqt,W
280111,280118,x3NF7_A_IN_Y3a_rig.pdbqt,IN,Y3a,MB,102,3NF7,none,none,FV,sampl4ref.pdb,1,none,A,10.6038,-26.9227,-22.271,24,20,20,x3NF7_A_IN_Y3a_flx.pdbqt,W
280119,280126,x3NF7_A_IN_Y3b_rig.pdbqt,IN,Y3b,MB,102,3NF7,none,none,FV,sampl4ref.pdb,1,none,A,17.9857,-22.8628,-9.6307,24,20,20,x3NF7_A_IN_Y3b_flx.pdbqt,W
280127,280134,x3NF7_B_IN_FBPa_rig.pdbqt,IN,FBPa,MB,102,3NF7,none,none,FV,sampl4ref.pdb,1,none,B,4.974,-23.0841,-1.8364,22,20,20,x3NF7_B_IN_FBPa_flx.pdbqt,W
280135,280142,x3NF7_B_IN_FBPb_rig.pdbqt,IN,FBPb,MB,102,3NF7,none,none,FV,sampl4ref.pdb,1,none,B,17.5343,-15.9413,-10.7987,22,20,20,x3NF7_B_IN_FBPb_flx.pdbqt,W
280143,280150,x3NF7_B_IN_LEDGFa_rig.pdbqt,IN,LEDGFa,MB,102,3NF7,none,none,FV,sampl4ref.pdb,1,none,B,11.6993,-44.7675,-0.6935,20,20,20,x3NF7_B_IN_LEDGFa_flx.pdbqt,W
280151,280158,x3NF7_B_IN_LEDGFb_rig.pdbqt,IN,LEDGFb,MB,102,3NF7,none,none,FV,sampl4ref.pdb,1,none,B,32.9069,-32.4825,-11.9017,20,20,20,x3NF7_B_IN_LEDGFb_flx.pdbqt,W
280159,280166,x3NF7_B_IN_Y3a_rig.pdbqt,IN,Y3a,MB,102,3NF7,none,none,FV,sampl4ref.pdb,1,none,B,10.6038,-26.9227,-22.271,24,20,20,x3NF7_B_IN_Y3a_flx.pdbqt,W
280167,280174,x3NF7_B_IN_Y3b_rig.pdbqt,IN,Y3b,MB,102,3NF7,none,none,FV,sampl4ref.pdb,1,none,B,17.9857,-22.8628,-9.6307,24,20,20,x3NF7_B_IN_Y3b_flx.pdbqt,W
280175,280182,x3NF8_A_IN_FBPa_rig.pdbqt,IN,FBPa,MB,102,3NF8,none,none,FV,sampl4ref.pdb,1,none,A,4.974,-23.0841,-1.8364,22,20,20,x3NF8_A_IN_FBPa_flx.pdbqt,W
280183,280190,x3NF8_A_IN_FBPb_rig.pdbqt,IN,FBPb,MB,102,3NF8,none,none,FV,sampl4ref.pdb,1,none,A,17.5343,-15.9413,-10.7987,22,20,20,x3NF8_A_IN_FBPb_flx.pdbqt,W
280191,280198,x3NF8_A_IN_LEDGFa_rig.pdbqt,IN,LEDGFa,MB,102,3NF8,none,none,FV,sampl4ref.pdb,1,none,A,11.6993,-44.7675,-0.6935,20,20,20,x3NF8_A_IN_LEDGFa_flx.pdbqt,W
280199,280206,x3NF8_A_IN_LEDGFb_rig.pdbqt,IN,LEDGFb,MB,102,3NF8,none,none,FV,sampl4ref.pdb,1,none,A,32.9069,-32.4825,-11.9017,20,20,20,x3NF8_A_IN_LEDGFb_flx.pdbqt,W
280207,280214,x3NF8_A_IN_Y3a_rig.pdbqt,IN,Y3a,MB,102,3NF8,none,none,FV,sampl4ref.pdb,1,none,A,10.6038,-26.9227,-22.271,24,20,20,x3NF8_A_IN_Y3a_flx.pdbqt,W
280215,280222,x3NF8_A_IN_Y3b_rig.pdbqt,IN,Y3b,MB,102,3NF8,none,none,FV,sampl4ref.pdb,1,none,A,17.9857,-22.8628,-9.6307,24,20,20,x3NF8_A_IN_Y3b_flx.pdbqt,W
280223,280230,x3NF8_B_IN_FBPa_rig.pdbqt,IN,FBPa,MB,102,3NF8,none,none,FV,sampl4ref.pdb,1,none,B,4.974,-23.0841,-1.8364,22,20,20,x3NF8_B_IN_FBPa_flx.pdbqt,W
280231,280238,x3NF8_B_IN_FBPb_rig.pdbqt,IN,FBPb,MB,102,3NF8,none,none,FV,sampl4ref.pdb,1,none,B,17.5343,-15.9413,-10.7987,22,20,20,x3NF8_B_IN_FBPb_flx.pdbqt,W
280239,280246,x3NF8_B_IN_LEDGFa_rig.pdbqt,IN,LEDGFa,MB,102,3NF8,none,none,FV,sampl4ref.pdb,1,none,B,11.6993,-44.7675,-0.6935,20,20,20,x3NF8_B_IN_LEDGFa_flx.pdbqt,W
280247,280254,x3NF8_B_IN_LEDGFb_rig.pdbqt,IN,LEDGFb,MB,102,3NF8,none,none,FV,sampl4ref.pdb,1,none,B,32.9069,-32.4825,-11.9017,20,20,20,x3NF8_B_IN_LEDGFb_flx.pdbqt,W
280255,280262,x3NF8_B_IN_Y3a_rig.pdbqt,IN,Y3a,MB,102,3NF8,none,none,FV,sampl4ref.pdb,1,none,B,10.6038,-26.9227,-22.271,24,20,20,x3NF8_B_IN_Y3a_flx.pdbqt,W
280263,280270,x3NF8_B_IN_Y3b_rig.pdbqt,IN,Y3b,MB,102,3NF8,none,none,FV,sampl4ref.pdb,1,none,B,17.9857,-22.8628,-9.6307,24,20,20,x3NF8_B_IN_Y3b_flx.pdbqt,W
280271,280278,x3NF9_A_IN_FBPa_rig.pdbqt,IN,FBPa,MB,102,3NF9,none,none,FV,sampl4ref.pdb,1,none,A,4.974,-23.0841,-1.8364,22,20,20,x3NF9_A_IN_FBPa_flx.pdbqt,W
280279,280286,x3NF9_A_IN_FBPb_rig.pdbqt,IN,FBPb,MB,102,3NF9,none,none,FV,sampl4ref.pdb,1,none,A,17.5343,-15.9413,-10.7987,22,20,20,x3NF9_A_IN_FBPb_flx.pdbqt,W
280287,280294,x3NF9_A_IN_LEDGFa_rig.pdbqt,IN,LEDGFa,MB,102,3NF9,none,none,FV,sampl4ref.pdb,1,none,A,11.6993,-44.7675,-0.6935,20,20,20,x3NF9_A_IN_LEDGFa_flx.pdbqt,W
280295,280302,x3NF9_A_IN_LEDGFb_rig.pdbqt,IN,LEDGFb,MB,102,3NF9,none,none,FV,sampl4ref.pdb,1,none,A,32.9069,-32.4825,-11.9017,20,20,20,x3NF9_A_IN_LEDGFb_flx.pdbqt,W
280303,280310,x3NF9_A_IN_Y3a_rig.pdbqt,IN,Y3a,MB,102,3NF9,none,none,FV,sampl4ref.pdb,1,none,A,10.6038,-26.9227,-22.271,24,20,20,x3NF9_A_IN_Y3a_flx.pdbqt,W
280311,280318,x3NF9_A_IN_Y3b_rig.pdbqt,IN,Y3b,MB,102,3NF9,none,none,FV,sampl4ref.pdb,1,none,A,17.9857,-22.8628,-9.6307,24,20,20,x3NF9_A_IN_Y3b_flx.pdbqt,W
280319,280326,x3NF9_B_IN_FBPa_rig.pdbqt,IN,FBPa,MB,102,3NF9,none,none,FV,sampl4ref.pdb,1,none,B,4.974,-23.0841,-1.8364,22,20,20,x3NF9_B_IN_FBPa_flx.pdbqt,W
280327,280334,x3NF9_B_IN_FBPb_rig.pdbqt,IN,FBPb,MB,102,3NF9,none,none,FV,sampl4ref.pdb,1,none,B,17.5343,-15.9413,-10.7987,22,20,20,x3NF9_B_IN_FBPb_flx.pdbqt,W
280335,280342,x3NF9_B_IN_LEDGFa_rig.pdbqt,IN,LEDGFa,MB,102,3NF9,none,none,FV,sampl4ref.pdb,1,none,B,11.6993,-44.7675,-0.6935,20,20,20,x3NF9_B_IN_LEDGFa_flx.pdbqt,W
280343,280350,x3NF9_B_IN_LEDGFb_rig.pdbqt,IN,LEDGFb,MB,102,3NF9,none,none,FV,sampl4ref.pdb,1,none,B,32.9069,-32.4825,-11.9017,20,20,20,x3NF9_B_IN_LEDGFb_flx.pdbqt,W
280351,280358,x3NF9_B_IN_Y3a_rig.pdbqt,IN,Y3a,MB,102,3NF9,none,none,FV,sampl4ref.pdb,1,none,B,10.6038,-26.9227,-22.271,24,20,20,x3NF9_B_IN_Y3a_flx.pdbqt,W
280359,280366,x3NF9_B_IN_Y3b_rig.pdbqt,IN,Y3b,MB,102,3NF9,none,none,FV,sampl4ref.pdb,1,none,B,17.9857,-22.8628,-9.6307,24,20,20,x3NF9_B_IN_Y3b_flx.pdbqt,W
280367,280374,x3NFA_A_IN_FBPa_rig.pdbqt,IN,FBPa,MB,102,3NFA,none,none,FV,sampl4ref.pdb,1,none,A,4.974,-23.0841,-1.8364,22,20,20,x3NFA_A_IN_FBPa_flx.pdbqt,W
280375,280382,x3NFA_A_IN_FBPb_rig.pdbqt,IN,FBPb,MB,102,3NFA,none,none,FV,sampl4ref.pdb,1,none,A,17.5343,-15.9413,-10.7987,22,20,20,x3NFA_A_IN_FBPb_flx.pdbqt,W
280383,280390,x3NFA_A_IN_LEDGFa_rig.pdbqt,IN,LEDGFa,MB,102,3NFA,none,none,FV,sampl4ref.pdb,1,none,A,11.6993,-44.7675,-0.6935,20,20,20,x3NFA_A_IN_LEDGFa_flx.pdbqt,W
280391,280398,x3NFA_A_IN_LEDGFb_rig.pdbqt,IN,LEDGFb,MB,102,3NFA,none,none,FV,sampl4ref.pdb,1,none,A,32.9069,-32.4825,-11.9017,20,20,20,x3NFA_A_IN_LEDGFb_flx.pdbqt,W
280399,280406,x3NFA_A_IN_Y3a_rig.pdbqt,IN,Y3a,MB,102,3NFA,none,none,FV,sampl4ref.pdb,1,none,A,10.6038,-26.9227,-22.271,24,20,20,x3NFA_A_IN_Y3a_flx.pdbqt,W
280407,280414,x3NFA_A_IN_Y3b_rig.pdbqt,IN,Y3b,MB,102,3NFA,none,none,FV,sampl4ref.pdb,1,none,A,17.9857,-22.8628,-9.6307,24,20,20,x3NFA_A_IN_Y3b_flx.pdbqt,W
280415,280422,x3NFA_B_IN_FBPa_rig.pdbqt,IN,FBPa,MB,102,3NFA,none,none,FV,sampl4ref.pdb,1,none,B,4.974,-23.0841,-1.8364,22,20,20,x3NFA_B_IN_FBPa_flx.pdbqt,W
280423,280430,x3NFA_B_IN_FBPb_rig.pdbqt,IN,FBPb,MB,102,3NFA,none,none,FV,sampl4ref.pdb,1,none,B,17.5343,-15.9413,-10.7987,22,20,20,x3NFA_B_IN_FBPb_flx.pdbqt,W
280431,280438,x3NFA_B_IN_LEDGFa_rig.pdbqt,IN,LEDGFa,MB,102,3NFA,none,none,FV,sampl4ref.pdb,1,none,B,11.6993,-44.7675,-0.6935,20,20,20,x3NFA_B_IN_LEDGFa_flx.pdbqt,W
280439,280446,x3NFA_B_IN_LEDGFb_rig.pdbqt,IN,LEDGFb,MB,102,3NFA,none,none,FV,sampl4ref.pdb,1,none,B,32.9069,-32.4825,-11.9017,20,20,20,x3NFA_B_IN_LEDGFb_flx.pdbqt,W
280447,280454,x3NFA_B_IN_Y3a_rig.pdbqt,IN,Y3a,MB,102,3NFA,none,none,FV,sampl4ref.pdb,1,none,B,10.6038,-26.9227,-22.271,24,20,20,x3NFA_B_IN_Y3a_flx.pdbqt,W
280455,280462,x3NFA_B_IN_Y3b_rig.pdbqt,IN,Y3b,MB,102,3NFA,none,none,FV,sampl4ref.pdb,1,none,B,17.9857,-22.8628,-9.6307,24,20,20,x3NFA_B_IN_Y3b_flx.pdbqt,W
280463,280470,x3VQ4_IN_FBPa_rig.pdbqt,IN,FBPa,MB,102,3VQ4,none,none,FV,sampl4ref.pdb,1,none,none,4.974,-23.0841,-1.8364,22,20,20,x3VQ4_IN_FBPa_flx.pdbqt,W
280471,280478,x3VQ4_IN_FBPb_rig.pdbqt,IN,FBPb,MB,102,3VQ4,none,none,FV,sampl4ref.pdb,1,none,none,17.5343,-15.9413,-10.7987,22,20,20,x3VQ4_IN_FBPb_flx.pdbqt,W
